statement_id,transaction_id,session_id,account,user,host,database,statement,statement_tag,statement_fingerprint,node_uuid,node_type,request_at,response_at,duration,status,err_code,error,exec_plan,rows_read,bytes_scan,stats,statement_type,query_type,role_id,sql_source_type,aggr_count,result_count
f15472ae-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,0.0.0.0:0,,"/* 18 queries */ 
",,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:30.000000,2023-09-28 00:14:35.000000,1860501,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f15472ae-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,46957,13.375,0,0,0,1]",Select,DQL,2,internal_sql,18,0
f2e85518-5d50-11ee-8c9e-46847fd5eb9e,3ddc30b3-6ca0-44a9-894b-617f73a90e28,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.914310,2023-09-28 00:14:34.914382,71458,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2e85518-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f2dff26a-5d50-11ee-8c9e-46847fd5eb9e,f499ab4c-05fc-4a7d-83f0-f6def4ccfc6a,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=501,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.859370,2023-09-28 00:14:34.859477,106250,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2dff26a-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Var,Other,2,external_sql,0,0
f2dfe306-5d50-11ee-8c9e-46847fd5eb9e,db3933ef-e5be-4dba-a639-01f8732823b1,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET net_write_timeout=600,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.858973,2023-09-28 00:14:34.859167,194292,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2dfe306-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Var,Other,2,external_sql,0,0
f2dfbdb8-5d50-11ee-8c9e-46847fd5eb9e,a0485a13-f129-4e33-bee4-79fb71b77127,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.858023,2023-09-28 00:14:34.858048,25250,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2dfbdb8-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,1]",Show Warnings,Other,2,external_sql,0,0
f2df842e-5d50-11ee-8c9e-46847fd5eb9e,a13b8f42-aec5-48c0-9c49-8379a6700935,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.856541,2023-09-28 00:14:34.856595,54208,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2df842e-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f2dca65a-5d50-11ee-8c9e-46847fd5eb9e,c3a376a9-3179-42d7-bbec-4e76704f258c,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=DEFAULT,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.837754,2023-09-28 00:14:34.837965,211333,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2dca65a-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Var,Other,2,external_sql,0,0
f2dad500-5d50-11ee-8c9e-46847fd5eb9e,a13b8f42-aec5-48c0-9c49-8379a6700935,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.825846,2023-09-28 00:14:34.825883,36875,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2dad500-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,1]",Show Warnings,Other,2,external_sql,0,0
f2da96ee-5d50-11ee-8c9e-46847fd5eb9e,8194626e-96ee-4d14-bdae-7316146e9a64,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ set session transaction read write,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.824260,2023-09-28 00:14:34.824280,19292,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2da96ee-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Transaction,TCL,2,external_sql,0,0
f29656fa-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.376959,2023-09-28 00:14:34.377030,71083,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f29656fa-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,1]",Show Warnings,Other,2,external_sql,0,0
f292b144-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=501,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.353073,2023-09-28 00:14:34.353154,80083,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f292b144-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f292a5b4-5d50-11ee-8c9e-46847fd5eb9e,ad2f31ea-d147-40c0-a204-30adb56b8e1f,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET net_write_timeout=600,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.352774,2023-09-28 00:14:34.352942,167959,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f292a5b4-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f2927454-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.351513,2023-09-28 00:14:34.351550,37000,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2927454-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f2924196-5d50-11ee-8c9e-46847fd5eb9e,45d7b888-a177-4eb0-adc7-35bbbdfff80a,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.350213,2023-09-28 00:14:34.350262,49500,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2924196-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,1]",Show Warnings,Other,2,external_sql,0,0
f291c126-5d50-11ee-8c9e-46847fd5eb9e,5e81d873-07b6-4f4f-ba8f-08113e4b946e,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=DEFAULT,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.346921,2023-09-28 00:14:34.347069,148292,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f291c126-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Var,Other,2,external_sql,0,0
f291a5ce-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.346229,2023-09-28 00:14:34.346263,34167,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f291a5ce-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f2916212-5d50-11ee-8c9e-46847fd5eb9e,bd963815-4c51-4d18-80f7-2d886514d179,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ set session transaction read write,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:34.344492,2023-09-28 00:14:34.344518,26333,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f2916212-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Transaction,TCL,2,external_sql,0,0
f241b37a-5d50-11ee-8c9e-46847fd5eb9e,eab34329-32ec-414b-aacd-9e2bb8851e07,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.822285,2023-09-28 00:14:33.822341,55875,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f241b37a-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,1]",Show Warnings,Other,2,external_sql,0,0
f23c7702-5d50-11ee-8c9e-46847fd5eb9e,b1c57501-c35f-4bb5-82ad-9018f695bec5,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=501,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.787974,2023-09-28 00:14:33.788114,139791,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f23c7702-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f23c6604-5d50-11ee-8c9e-46847fd5eb9e,f8e870e7-283d-415e-bee6-7d76064ac138,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET net_write_timeout=600,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.787536,2023-09-28 00:14:33.787771,234417,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f23c6604-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f23c4156-5d50-11ee-8c9e-46847fd5eb9e,551bdf19-6c13-4f01-92f0-6bed0c4ad651,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.786603,2023-09-28 00:14:33.786627,23708,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f23c4156-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f23c0f10-5d50-11ee-8c9e-46847fd5eb9e,0176c4e9-c707-4f1e-9130-fcfecd24969a,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.785315,2023-09-28 00:14:33.785342,27042,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f23c0f10-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f23ba25a-5d50-11ee-8c9e-46847fd5eb9e,4a3e775a-ac95-41e5-b822-6bb8c3915c2b,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=DEFAULT,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.782532,2023-09-28 00:14:33.782697,165250,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f23ba25a-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f23b8838-5d50-11ee-8c9e-46847fd5eb9e,e7a50ae7-aa9b-4fe2-acec-20f2bcfa0a04,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.781858,2023-09-28 00:14:33.781897,39292,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f23b8838-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f23b42f6-5d50-11ee-8c9e-46847fd5eb9e,1b206c19-06e6-480d-be04-9a6308b45479,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ set session transaction read write,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.780089,2023-09-28 00:14:33.780109,20417,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f23b42f6-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Transaction,TCL,2,external_sql,0,0
f1f049ea-5d50-11ee-8c9e-46847fd5eb9e,66e53251-ca94-4331-911d-255ffa6664a7,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.288742,2023-09-28 00:14:33.288812,69917,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1f049ea-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f1ec0d6c-5d50-11ee-8c9e-46847fd5eb9e,47bb40b5-9041-4044-9ab4-15229f5e6e2b,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=501,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.260981,2023-09-28 00:14:33.261070,89542,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1ec0d6c-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f1ebffca-5d50-11ee-8c9e-46847fd5eb9e,ca9e6d82-9d1f-46f5-bfd2-968b5e75b9c2,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET net_write_timeout=600,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.260631,2023-09-28 00:14:33.260816,185292,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1ebffca-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f1ebdde2-5d50-11ee-8c9e-46847fd5eb9e,f53eb4bf-32ef-4b62-bf87-2dcc2e4bada4,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.259763,2023-09-28 00:14:33.259806,42958,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1ebdde2-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,1]",Show Warnings,Other,2,external_sql,0,0
f1eb9544-5d50-11ee-8c9e-46847fd5eb9e,0e4d040d-e545-434a-881a-9085a9056931,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.257903,2023-09-28 00:14:33.257948,45209,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1eb9544-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f1eb29c4-5d50-11ee-8c9e-46847fd5eb9e,7068f44a-0862-449f-988c-447b4a3175f0,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=DEFAULT,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.255156,2023-09-28 00:14:33.255297,141208,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1eb29c4-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Var,Other,2,external_sql,0,0
f1eb0e26-5d50-11ee-8c9e-46847fd5eb9e,2da291f8-8a3f-4d28-88b1-386099d795dc,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.254451,2023-09-28 00:14:33.254478,26625,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1eb0e26-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f1eacdee-5d50-11ee-8c9e-46847fd5eb9e,122cfd63-84bd-4739-9bfc-57c9b73ebf64,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ set session transaction read write,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:33.252798,2023-09-28 00:14:33.252824,25792,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1eacdee-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Transaction,TCL,2,external_sql,0,0
f1a5fb24-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.801759,2023-09-28 00:14:32.801817,58250,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1a5fb24-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f1a0be20-5d50-11ee-8c9e-46847fd5eb9e,624ddf27-b4b9-4c99-a666-e69010b2684b,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=501,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.767436,2023-09-28 00:14:32.767530,94250,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1a0be20-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Var,Other,2,external_sql,0,0
f1a0b25e-5d50-11ee-8c9e-46847fd5eb9e,624ddf27-b4b9-4c99-a666-e69010b2684b,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET net_write_timeout=600,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.767132,2023-09-28 00:14:32.767292,159958,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1a0b25e-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f1a08f22-5d50-11ee-8c9e-46847fd5eb9e,19e03057-0245-4ae0-831d-37210c534d49,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.766228,2023-09-28 00:14:32.766269,40666,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1a08f22-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f1a04d96-5d50-11ee-8c9e-46847fd5eb9e,09875159-d38a-49ab-9acb-bdaeecbe28fc,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.764551,2023-09-28 00:14:32.764597,45834,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1a04d96-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,1]",Show Warnings,Other,2,external_sql,0,0
f19fcd1c-5d50-11ee-8c9e-46847fd5eb9e,d8b8de8e-6d94-4f1a-80ce-2df4f64757cd,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=DEFAULT,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.761255,2023-09-28 00:14:32.761440,184750,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f19fcd1c-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
f19fb0d4-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.760537,2023-09-28 00:14:32.760572,34958,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f19fb0d4-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f19f6ab6-5d50-11ee-8c9e-46847fd5eb9e,7450b8d6-ed15-4b74-b940-3aaf7935ec2b,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ set session transaction read write,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.758745,2023-09-28 00:14:32.758765,20000,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f19f6ab6-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,1]",Set Transaction,TCL,2,external_sql,0,0
f15a7e9c-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,SHOW WARNINGS,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.307046,2023-09-28 00:14:32.307118,71792,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f15a7e9c-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,148,0]",Show Warnings,Other,2,external_sql,0,0
f1552640-5d50-11ee-8c9e-46847fd5eb9e,,e1bb4d54-5d50-11ee-8c9c-46847fd5eb9e,test,admin,127.0.0.1:51274,test,/* ApplicationName=GoLand 2023.1 */ SET SQL_SELECT_LIMIT=501,,,7c4dccb4-4d3c-41f8-b482-5251dc7a41bf,ALL,2023-09-28 00:14:32.272023,2023-09-28 00:14:32.272117,93666,Success,0,,"{""code"":200,""message"":""NO ExecPlan Serialize function"",""steps"":null,""success"":false,""uuid"":""f1552640-5d50-11ee-8c9e-46847fd5eb9e""}",0,0,"[3,0,0,0,0,12,0]",Set Var,Other,2,external_sql,0,0
